,INDICATOR,UNIT,UNIT_NUM,STUB_NAME,STUB_NAME_NUM,STUB_LABEL,STUB_LABEL_NUM,YEAR,YEAR_NUM,AGE,AGE_NUM,ESTIMATE,FLAG
5224,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 15-24 years,6.251,2016,40,15-24 years,2.0,6.4,
5225,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 15-24 years,6.251,2017,41,15-24 years,2.0,6.6,
5226,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 15-24 years,6.251,2018,42,15-24 years,2.0,7.0,
5227,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 25-44 years,6.252,1999,23,25-44 years,3.0,3.8,
5228,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 25-44 years,6.252,2000,24,25-44 years,3.0,3.2,
5229,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 25-44 years,6.252,2001,25,25-44 years,3.0,2.9,
5230,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 25-44 years,6.252,2002,26,25-44 years,3.0,3.4,
5231,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 25-44 years,6.252,2003,27,25-44 years,3.0,3.4,
5232,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 25-44 years,6.252,2004,28,25-44 years,3.0,4.2,
5233,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 25-44 years,6.252,2005,29,25-44 years,3.0,3.2,
5234,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 25-44 years,6.252,2006,30,25-44 years,3.0,3.3,
5235,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 25-44 years,6.252,2007,31,25-44 years,3.0,4.4,
5236,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 25-44 years,6.252,2008,32,25-44 years,3.0,4.6,
5237,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 25-44 years,6.252,2009,33,25-44 years,3.0,3.8,
5238,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 25-44 years,6.252,2010,34,25-44 years,3.0,4.3,
5239,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 25-44 years,6.252,2011,35,25-44 years,3.0,4.4,
5240,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 25-44 years,6.252,2012,36,25-44 years,3.0,4.0,
5241,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 25-44 years,6.252,2013,37,25-44 years,3.0,3.8,
5242,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 25-44 years,6.252,2014,38,25-44 years,3.0,4.1,
5243,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 25-44 years,6.252,2015,39,25-44 years,3.0,4.6,
5244,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 25-44 years,6.252,2016,40,25-44 years,3.0,3.7,
5245,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 25-44 years,6.252,2017,41,25-44 years,3.0,4.2,
5246,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 25-44 years,6.252,2018,42,25-44 years,3.0,4.3,
5247,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 45-64 years,6.253,1999,23,45-64 years,4.0,3.9,
5248,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 45-64 years,6.253,2000,24,45-64 years,4.0,3.2,
5249,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 45-64 years,6.253,2001,25,45-64 years,4.0,3.9,
5250,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 45-64 years,6.253,2002,26,45-64 years,4.0,3.9,
5251,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 45-64 years,6.253,2003,27,45-64 years,4.0,4.2,
5252,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 45-64 years,6.253,2004,28,45-64 years,4.0,4.5,
5253,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 45-64 years,6.253,2005,29,45-64 years,4.0,3.8,
5254,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 45-64 years,6.253,2006,30,45-64 years,4.0,4.2,
5255,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 45-64 years,6.253,2007,31,45-64 years,4.0,3.9,
5256,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 45-64 years,6.253,2008,32,45-64 years,4.0,3.7,
5257,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 45-64 years,6.253,2009,33,45-64 years,4.0,4.8,
5258,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 45-64 years,6.253,2010,34,45-64 years,4.0,4.9,
5259,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 45-64 years,6.253,2011,35,45-64 years,4.0,4.6,
5260,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 45-64 years,6.253,2012,36,45-64 years,4.0,4.3,
5261,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 45-64 years,6.253,2013,37,45-64 years,4.0,4.0,
5262,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 45-64 years,6.253,2014,38,45-64 years,4.0,4.3,
5263,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 45-64 years,6.253,2015,39,45-64 years,4.0,5.3,
5264,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 45-64 years,6.253,2016,40,45-64 years,4.0,4.6,
5265,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 45-64 years,6.253,2017,41,45-64 years,4.0,4.2,
5266,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 45-64 years,6.253,2018,42,45-64 years,4.0,5.0,
5267,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 65 years and over,6.254,1999,23,65 years and over,5.0,6.4,
5268,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 65 years and over,6.254,2000,24,65 years and over,5.0,5.1,
5269,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 65 years and over,6.254,2001,25,65 years and over,5.0,4.9,
5270,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 65 years and over,6.254,2002,26,65 years and over,5.0,7.0,
5271,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 65 years and over,6.254,2003,27,65 years and over,5.0,4.6,
5272,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 65 years and over,6.254,2004,28,65 years and over,5.0,6.6,
5273,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 65 years and over,6.254,2005,29,65 years and over,5.0,7.1,
5274,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 65 years and over,6.254,2006,30,65 years and over,5.0,7.1,
5275,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 65 years and over,6.254,2007,31,65 years and over,5.0,5.4,
5276,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 65 years and over,6.254,2008,32,65 years and over,5.0,5.9,
5277,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 65 years and over,6.254,2009,33,65 years and over,5.0,4.9,
5278,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 65 years and over,6.254,2010,34,65 years and over,5.0,4.3,
5279,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 65 years and over,6.254,2011,35,65 years and over,5.0,5.3,
5280,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 65 years and over,6.254,2012,36,65 years and over,5.0,5.3,
5281,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 65 years and over,6.254,2013,37,65 years and over,5.0,3.4,
5282,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 65 years and over,6.254,2014,38,65 years and over,5.0,5.3,
5283,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 65 years and over,6.254,2015,39,65 years and over,5.0,5.3,
5284,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 65 years and over,6.254,2016,40,65 years and over,5.0,4.8,
5285,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 65 years and over,6.254,2017,41,65 years and over,5.0,5.2,
5286,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Asian or Pacific Islander: 65 years and over,6.254,2018,42,65 years and over,5.0,3.6,
5287,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1950,1,15-24 years,2.0,,...
5288,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1960,2,15-24 years,2.0,,...
5289,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1970,3,15-24 years,2.0,,...
5290,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1980,4,15-24 years,2.0,,...
5291,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1981,5,15-24 years,2.0,,...
5292,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1982,6,15-24 years,2.0,,...
5293,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1983,7,15-24 years,2.0,,...
5294,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1984,8,15-24 years,2.0,,...
5295,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1985,9,15-24 years,2.0,22.6,
5296,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1986,10,15-24 years,2.0,22.3,
5297,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1987,11,15-24 years,2.0,20.5,
5298,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1988,12,15-24 years,2.0,22.2,
5299,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1989,13,15-24 years,2.0,23.2,
5300,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1990,14,15-24 years,2.0,24.4,
5301,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1991,15,15-24 years,2.0,24.0,
5302,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1992,16,15-24 years,2.0,23.3,
5303,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1993,17,15-24 years,2.0,23.5,
5304,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1994,18,15-24 years,2.0,24.6,
5305,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1995,19,15-24 years,2.0,24.0,
5306,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1996,20,15-24 years,2.0,21.7,
5307,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1997,21,15-24 years,2.0,20.5,
5308,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1998,22,15-24 years,2.0,20.5,
5309,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,1999,23,15-24 years,2.0,19.2,
5310,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,2000,24,15-24 years,2.0,19.5,
5311,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,2001,25,15-24 years,2.0,19.6,
5312,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,2002,26,15-24 years,2.0,19.4,
5313,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,2003,27,15-24 years,2.0,18.4,
5314,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,2004,28,15-24 years,2.0,19.2,
5315,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,2006,30,15-24 years,2.0,18.8,
5316,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,2007,31,15-24 years,2.0,18.6,
5317,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,2008,32,15-24 years,2.0,19.2,
5318,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,2009,33,15-24 years,2.0,19.4,
5319,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,2010,34,15-24 years,2.0,20.4,
5320,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,2011,35,15-24 years,2.0,21.9,
5321,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,2012,36,15-24 years,2.0,21.2,
5322,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,2013,37,15-24 years,2.0,21.4,
5323,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,2014,38,15-24 years,2.0,22.4,
5324,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,2015,39,15-24 years,2.0,23.4,
5325,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,2016,40,15-24 years,2.0,24.5,
5326,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,2017,41,15-24 years,2.0,27.2,
5327,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 15-24 years,7.112,2018,42,15-24 years,2.0,27.0,
5328,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1950,1,25-44 years,3.0,,...
5329,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1960,2,25-44 years,3.0,,...
5330,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1970,3,25-44 years,3.0,,...
5331,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1980,4,25-44 years,3.0,,...
5332,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1981,5,25-44 years,3.0,,...
5333,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1982,6,25-44 years,3.0,,...
5334,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1983,7,25-44 years,3.0,,...
5335,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1984,8,25-44 years,3.0,,...
5336,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1985,9,25-44 years,3.0,25.1,
5337,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1986,10,25-44 years,3.0,25.6,
5338,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1987,11,25-44 years,3.0,24.0,
5339,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1988,12,25-44 years,3.0,25.0,
5340,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1989,13,25-44 years,3.0,25.4,
5341,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1990,14,25-44 years,3.0,26.4,
5342,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1991,15,25-44 years,3.0,25.9,
5343,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1992,16,25-44 years,3.0,25.7,
5344,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1993,17,25-44 years,3.0,26.2,
5345,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1994,18,25-44 years,3.0,26.7,
5346,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1995,19,25-44 years,3.0,27.1,
5347,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1996,20,25-44 years,3.0,26.8,
5348,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1997,21,25-44 years,3.0,26.5,
5349,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1998,22,25-44 years,3.0,26.5,
5350,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,1999,23,25-44 years,3.0,25.2,
5351,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,2000,24,25-44 years,3.0,25.1,
5352,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,2001,25,25-44 years,3.0,26.4,
5353,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,2002,26,25-44 years,3.0,27.0,
5354,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,2003,27,25-44 years,3.0,27.1,
5355,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,2004,28,25-44 years,3.0,27.2,
5356,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,2005,29,25-44 years,3.0,27.1,
5357,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Male: Not Hispanic or Latino: White: 25-44 years,7.113,2006,30,25-44 years,3.0,27.4,
